Timestamp,What is your gender?,What is the highest level of education you have completed?,What is your age?,What is your employment status?,What is your marital/relationship status?,How many people live in your household?,What is your ethnicity?,What state are you in?,What state are you in? (cleaned),How many hours a day do you typically spend on your job?,How many hours a day do you typically spend preparing meals?,"How many hours a week do you spend on housework, outside of cooking meals?",How many hours a day do you spend on electronics for leisure?,How many hours a day are you spending with your family members or roommates?,(Fill in the blank)  Social distancing has been ________ in combating the spread of COVID-19. ,Numerical Score_1,Social distancing is worthwhile.,Numerical score_2,For how long do you expect the government advised social distancing to last beyond today?,Numerical score_3,How concerned are you about the Coronavirus situation?,Numerical score_4,How would you rate President Donald Trump’s performance regarding the Coronavirus?,Numerica score_5,How many months will it take for the economy to recover?,How do you feel about the long term impact of Coronavirus on the economy?,Numerical score_6,Worker ID,Survey
4/28/2020 11:17,Female,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Massachusetts,Massachusetts,10,4,2,6,18,Somewhat effective,3,Strongly disagree,1,4-12 weeks,3,Extremely concerned,4,Poor,1,6,Extremely worried,4,A3MJCHFORYK0US,2
4/28/2020 11:22,Male,Master’s degree,21-30,Employed for wages,"Single, never married",1,White/Caucasian,Connecticut,Connecticut,8,6,4,7,0,Extremely effective,5,Somewhat disagree,2,4-12 weeks,3,Extremely concerned,4,Good,3,12,Extremely worried,4,A3CXA4GTVV5MIJ,2
4/28/2020 11:25,Male,"Some college, no degree",31-40,Self-employed,"Single, never married",1,White/Caucasian,NY,New York,6,1.5,1,6,0,Very effective,4,Strongly disagree,1,More than 12 weeks,4,Extremely concerned,4,Poor,1,16,Not at all worried,1,AAQREZOK13OV7,2
4/28/2020 11:25,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,2,White/Caucasian,usa,USA,7,4,6,3,5,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Neutral,2,24,Somewhat worried,3,A3NUPCRLG6RW8R,2
4/28/2020 11:27,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,More than 5,White/Caucasian,Hawaii,Hawaii,4,1,5,4,3,Extremely effective,5,Strongly disagree,1,More than 12 weeks,4,Extremely concerned,4,Neutral,2,6,Extremely worried,4,A20TGG2YM39KUL,2
4/28/2020 11:27,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",2,White/Caucasian,NJ,New Jersey,8,2,4,4,4,Somewhat effective,3,Neither agree nor disagree,3,4-12 weeks,3,Not very concerned,2,Poor,1,12,Somewhat worried,3,A1NJPPCHN1QN5B,2
4/28/2020 11:28,Female,"Some college, no degree",31-40,A homemaker,Married or domestic partnership,03-May,White/Caucasian,AZ,Arizona,0,1,3,12,5,Very effective,4,Strongly disagree,1,More than 12 weeks,4,Extremely concerned,4,Poor,1,18,Not particularly worried,2,AY5OS6NZWVX22,2
4/28/2020 11:33,Female,Master’s degree,51-60,A homemaker,Married or domestic partnership,03-May,White/Caucasian,CA,California,3,8,15,16,2,Not so effective,2,Neither agree nor disagree,3,4-12 weeks,3,Not very concerned,2,Neutral,2,4,Somewhat worried,3,A1LW7S3NBOSJPA,2
4/28/2020 11:37,Male,"Some college, no degree",21-30,Employed for wages,"Single, never married",2,White/Caucasian,ohio,Ohio,8,1,1,3,5,Somewhat effective,3,Strongly disagree,1,4-12 weeks,3,Somewhat concerned,3,Poor,1,8,Somewhat worried,3,A3S9GKSK7LO49P,2
4/28/2020 11:41,Male,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,Georgia,Georgia,6,1,1,5,1,Somewhat effective,3,Strongly disagree,1,More than 12 weeks,4,Extremely concerned,4,Poor,1,12,Somewhat worried,3,A3FJCLBK3HF4PD,2
4/28/2020 11:41,Male,Master’s degree,31-40,Self-employed,Married or domestic partnership,2,White/Caucasian,texas,Texas,4,4,4,4,4,Not so effective,2,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Neutral,2,6,Extremely worried,4,A2VN67U8MB9NTT,2
4/28/2020 11:43,Female,"Some college, no degree",31-40,Self-employed,Separated,1,Prefer not to say,Florida,Florida,8,1,1,1,0,Somewhat effective,3,Neither agree nor disagree,3,Less than 2 weeks,1,Not very concerned,2,Poor,1,18,Somewhat worried,3,AVKCPL8XMWX0J,2
4/28/2020 11:56,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,USA,USA,8,3,2,3,5,Not at all effective,1,Somewhat disagree,2,4-12 weeks,3,Somewhat concerned,3,Neutral,2,3,Extremely worried,4,A39LOO32HLYRD5,2
4/28/2020 12:16,Male,"Some college, no degree",21-30,Self-employed,"Single, never married",1,White/Caucasian,ma,Massachusetts,7,0.5,3,8,1,Very effective,4,Strongly disagree,1,More than 12 weeks,4,Somewhat concerned,3,Poor,1,60,Somewhat worried,3,ARAAV1GIBXYWO,2
4/28/2020 12:30,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Hispanic/Latino,california,California,8,3,4,3,8,Very effective,4,Strongly disagree,1,More than 12 weeks,4,Extremely concerned,4,Poor,1,6,Somewhat worried,3,A26M997VYVK0E6,2
4/28/2020 13:09,Male,"Some college, no degree",31-40,Employed for wages,"Single, never married",1,White/Caucasian,KY,Kentucky,7,3,3,6,0,Somewhat effective,3,Somewhat disagree,2,More than 12 weeks,4,Not very concerned,2,Good,3,26,Not particularly worried,2,A30MP4LXV4MIFD,2
4/28/2020 13:50,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Virginia,Virginia,8,2,3,2,4,Somewhat effective,3,Somewhat agree,4,More than 12 weeks,4,Somewhat concerned,3,Poor,1,48,Somewhat worried,3,A1VLHS7UKVX52L,3
4/28/2020 13:51,Male,"Some college, no degree",21-30,Self-employed,"Single, never married",03-May,White/Caucasian,NC,North Carolina,4,0,2,2,1,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Not very concerned,2,Poor,1,12,Extremely worried,4,A3HE7G3O3OST51,3
4/28/2020 13:51,Female,Bachelor’s degree,41-50,Prefer not to say,Divorced,2,White/Caucasian,Oregon,Oregon,3,2,6,4,16,Very effective,4,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,36,Extremely worried,4,A5BCSSPC180AG,3
4/28/2020 13:51,Male,Bachelor’s degree,31-40,Self-employed,"Single, never married",03-May,White/Caucasian,Missouri,Missouri,8,1,2,4,1,Somewhat effective,3,Strongly agree,5,2-4 weeks,2,Extremely concerned,4,Poor,1,48,Extremely worried,4,A1PNYLOKED8FWF,3
4/28/2020 13:52,Female,Master’s degree,31-40,Out of work and looking for work,"Single, never married",2,White/Caucasian,tx,Texas,2,0.5,3,3,1,Very effective,4,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Extremely worried,4,A239JNU2N6RC4U,3
4/28/2020 13:52,Male,Master’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,TEXAS ,Texas,9,1,2,1,3,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Good,3,5,Somewhat worried,3,A1DFH521C78ZM3,3
4/28/2020 13:52,Male,Master’s degree,60+,Employed for wages,Married or domestic partnership,2,White/Caucasian,North Carolina,North Carolina,2,1,5,2,4,Somewhat effective,3,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Good,3,12,Extremely worried,4,A1GD7ISOXO1XFZ,3
4/28/2020 13:52,Male,Master’s degree,31-40,Self-employed,Married or domestic partnership,03-May,Asian,VA,Virginia,8,1,2,2,5,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,6,Not at all worried,1,A3ULRJGU42AEJ3,3
4/28/2020 13:53,Male,High school diploma or equivalent,31-40,Employed for wages,Married or domestic partnership,2,White/Caucasian,florida,Florida,8,1,1,1,2,Not so effective,2,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Somewhat worried,3,ADT6AD3LK64AH,3
4/28/2020 13:53,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,2,White/Caucasian,WV,West Virginia,4,5,5,5,5,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Good,3,5,Somewhat worried,3,A1E8VY6G6VFBB9,3
4/28/2020 13:53,Female,Bachelor’s degree,31-40,Self-employed,Married or domestic partnership,2,White/Caucasian,CO,Colorado ,6,1,2,5,6,Very effective,4,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,24,Extremely worried,4,AQXRHIMQ7UK7O,3
4/28/2020 13:53,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,California,California,8,1,24,24,24,Very effective,4,Neither agree nor disagree,3,2-4 weeks,2,Somewhat concerned,3,Good,3,45,Not particularly worried,2,A1E9PLZEI26N2G,3
4/28/2020 13:53,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",2,White/Caucasian,NC,North Carolina,8,1,6,1,2,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Poor,1,3,Somewhat worried,3,AGWWUXDX6CI38,3
4/28/2020 13:53,Male,Bachelor’s degree,31-40,Employed for wages,"Single, never married",1,White/Caucasian,California,California,8,2,1,2,1,Somewhat effective,3,Neither agree nor disagree,3,Less than 2 weeks,1,Not at all concerned,1,Excellent,4,3,Not at all worried,1,A1ZDR2UN7M92LI,3
4/28/2020 13:54,Female,Associate degree,31-40,Employed for wages,Married or domestic partnership,2,White/Caucasian,New York,New York,6,3,3,2,3,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Good,3,24,Somewhat worried,3,A213CX3NWZN0Z,3
4/28/2020 13:55,Female,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,la,Louisiana,9,2,1,2,1,Not so effective,2,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Excellent,4,6,Extremely worried,4,A355V7HZR4DD9M,3
4/28/2020 13:55,Male,High school diploma or equivalent,21-30,Self-employed,"Single, never married",1,White/Caucasian,sc,South Carolina,10,1,2,6,4,Very effective,4,Somewhat agree,4,2-4 weeks,2,Not very concerned,2,Neutral,2,4,Not particularly worried,2,A2MOC4PTJYY15B,3
4/28/2020 13:55,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,California,California,9,3,22,5,10,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Good,3,6,Extremely worried,4,A21ESMYFZ9EZLY,3
4/28/2020 13:56,Female,Bachelor’s degree,51-60,Self-employed,Married or domestic partnership,03-May,White/Caucasian,ok,Oklahoma,7,9,2,1,3,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Excellent,4,4,Somewhat worried,3,A1250NYFUF4KI5,3
4/28/2020 13:57,Male,High school diploma or equivalent,31-40,Employed for wages,"Single, never married",03-May,White/Caucasian,PA,Pennsylvania,7,1,2,2,1,Very effective,4,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Good,3,18,Somewhat worried,3,A3EZ3BRM1C5WKV,3
4/28/2020 13:57,Male,High school diploma or equivalent,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,WI,Wisconsin,8,1,1,6,1,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,12,Not particularly worried,2,A3LL096CAY5WHB,3
4/28/2020 13:58,Female,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Florida,Florida,8,3,8,1,3,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,18,Extremely worried,4,A3SZF91DCOQPW3,3
4/28/2020 13:58,Male,Bachelor’s degree,31-40,Employed for wages,"Single, never married",1,White/Caucasian,WA,Washington,10,2,3,4,0,Very effective,4,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,14,Somewhat worried,3,A37PNAIK1TKLVS,3
4/28/2020 13:59,Female,High school diploma or equivalent,41-50,Self-employed,Divorced,2,White/Caucasian,Florida,Florida,6,1,3,5,3,Very effective,4,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,4,Somewhat worried,3,AU34T9OMHN4Z4,3
4/28/2020 14:00,Male,Bachelor’s degree,21-30,Employed for wages,"Single, never married",2,Black or African American,AZ,Arizona,10,1,3,4,2,Very effective,4,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,12,Not particularly worried,2,A3CH1Z6J9R38G9,3
4/28/2020 14:02,Male,High school diploma or equivalent,21-30,Employed for wages,Married or domestic partnership,03-May,Hispanic/Latino,California,California,8,1,2,3,2,Extremely effective,5,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Poor,1,5,Not particularly worried,2,A9HIJETW998RR,3
4/28/2020 14:05,Female,High school diploma or equivalent,21-30,Self-employed,"Single, never married",2,White/Caucasian,Georgia,Georgia,5,1,2,4,3,Somewhat effective,3,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Somewhat worried,3,A7204W9E8IR1R,3
4/28/2020 14:06,Male,Doctorate degree,60+,Retired,Married or domestic partnership,2,White/Caucasian,california,California,0,1,1,3,10,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Good,3,12,Extremely worried,4,A25A89YEVGRXM,3
4/28/2020 14:09,Female,Associate degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,fl,Florida,8,1,5,1,2,Very effective,4,Strongly agree,5,2-4 weeks,2,Extremely concerned,4,Poor,1,24,Extremely worried,4,A3FYWUZK52IC2J,3
4/28/2020 14:09,Female,Bachelor’s degree,41-50,Employed for wages,"Single, never married",2,Asian,California,California,8,2,5,6,12,Not so effective,2,Strongly disagree,1,More than 12 weeks,4,Not very concerned,2,Neutral,2,24,Not particularly worried,2,A1FQK51ECARQNK,3
4/28/2020 14:09,Male,Bachelor’s degree,21-30,Self-employed,Married or domestic partnership,03-May,Hispanic/Latino,california,California,9,5,3,2,6,Very effective,4,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Good,3,4,Extremely worried,4,A1V4C33CB1UQSP,3
4/28/2020 14:10,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,Black or African American,Texas,Texas,7,4,9,2,6,Very effective,4,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Good,3,12,Somewhat worried,3,AZZO4KK8MYSYJ,3
4/28/2020 14:12,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,Massachusetts,Massachusetts,5,1,5,4,4,Somewhat effective,3,Somewhat disagree,2,More than 12 weeks,4,Not very concerned,2,Poor,1,24,Extremely worried,4,AMTTB8JUWRRM7,3
4/28/2020 14:12,Female,High school diploma or equivalent,31-40,A homemaker,Married or domestic partnership,03-May,White/Caucasian,IN,Indiana ,4,2,10,3,12,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Excellent,4,12,Not particularly worried,2,A2YUCJ28XANFOX,3
4/28/2020 14:14,Male,Associate degree,21-30,Self-employed,"Single, never married",2,American Indian or Alaska Native,Washington,Washington,10,1,5,3,2,Very effective,4,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,18,Somewhat worried,3,A36A780ODXBDEH,3
4/28/2020 14:15,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Hispanic/Latino,Connecticut,Connecticut,8,0,6,6,2,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,12,Not at all worried,1,ACFPXI6LMHSZU,3
4/28/2020 14:17,Male,High school diploma or equivalent,21-30,Self-employed,Divorced,2,American Indian or Alaska Native,Oklahoma,Oklahoma,6,2,3,7,0,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,8,Not at all worried,1,A36DK84J5YJ942,3
4/28/2020 14:22,Female,Doctorate degree,31-40,Self-employed,Married or domestic partnership,03-May,White/Caucasian,New Mexico,New Mexico,9,0,3,2,2,Somewhat effective,3,Neither agree nor disagree,3,More than 12 weeks,4,Somewhat concerned,3,Neutral,2,12,Extremely worried,4,A23TH591R5OPKP,3
4/28/2020 14:24,Male,Master’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Arizona,Arizona,8,1,0,2,2,Very effective,4,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,12,Somewhat worried,3,AP4PE1J33UKPU,3
4/28/2020 14:26,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,Illinois,Illinois,8,2,4,0,4,Extremely effective,5,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Neutral,2,8,Extremely worried,4,A2GC0APIBUNEHC,3
4/28/2020 14:26,Female,Associate degree,21-30,Out of work and looking for work,Married or domestic partnership,03-May,White/Caucasian,california,California,11,1,2,1,1,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Not at all concerned,1,Good,3,2,Not particularly worried,2,A21Q333OII8OOJ,3
4/28/2020 14:29,Male,Bachelor’s degree,31-40,Employed for wages,Widowed,2,White/Caucasian,Texas,Texas,8,1,5,15,8,Very effective,4,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Neutral,2,9,Somewhat worried,3,AXY0D2AMLKE2A,3
4/28/2020 14:50,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,Hispanic/Latino,texas,Texas,8,4,5,6,3,Extremely effective,5,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Excellent,4,6,Extremely worried,4,A1FSWCUUFJJRVQ,3
4/28/2020 14:53,Male,Bachelor’s degree,41-50,Self-employed,Married or domestic partnership,03-May,Asian,US,USA,2,3,2,2,1,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Good,3,1,Somewhat worried,3,A1U5N2W2X7ASMY,3
4/28/2020 14:54,Male,Master’s degree,41-50,Employed for wages,Married or domestic partnership,More than 5,White/Caucasian,Colorado ,Colorado ,9,3,24,5,2,Very effective,4,Strongly agree,5,2-4 weeks,2,Not very concerned,2,Good,3,3,Not particularly worried,2,AKW2BW38VL7CA,3
4/28/2020 15:31,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Utah,Utah,9,2,2,3,12,Somewhat effective,3,Neither agree nor disagree,3,2-4 weeks,2,Somewhat concerned,3,Neutral,2,24,Extremely worried,4,A25FNSFSB048DL,4
4/28/2020 15:32,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,Asian,MA,Massachusetts,4,1,10,2,6,Somewhat effective,3,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Neutral,2,8,Extremely worried,4,A1GQ2Q1USIMC63,4
4/28/2020 15:33,Female,Master’s degree,41-50,Out of work and looking for work,Married or domestic partnership,03-May,Asian,IL,Illinois,4,2,2,5,24,Very effective,4,Strongly disagree,5,4-12 weeks,3,Somewhat concerned,3,Neutral,2,6,Somewhat worried,3,A2B4NOB02ERQCL,4
4/28/2020 15:33,Male,Associate degree,41-50,Employed for wages,Divorced,03-May,White/Caucasian,New Jersey,New Jersey,10,1,14,4,10,Somewhat effective,3,Somewhat disagree,4,4-12 weeks,3,Somewhat concerned,3,Poor,1,24,Extremely worried,4,A1SMT4I1ESNON1,4
4/28/2020 15:33,Male,Bachelor’s degree,31-40,Self-employed,"Single, never married",1,Black or African American,va,Virginia,8,1,2,5,0,Somewhat effective,3,Somewhat agree,2,More than 12 weeks,4,Somewhat concerned,3,Neutral,2,12,Somewhat worried,3,A2KBTDHM44J7X4,4
4/28/2020 15:33,Male,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,Florida,Florida,8,1,1,2,4,Very effective,4,Strongly agree,1,More than 12 weeks,4,Somewhat concerned,3,Good,3,24,Extremely worried,4,AJFJ6VXZJKSXD,4
4/28/2020 15:33,Male,"Some college, no degree",51-60,Out of work and looking for work,"Single, never married",1,White/Caucasian,NY,New York,0,1,1,10,0,Somewhat effective,3,Somewhat disagree,4,More than 12 weeks,4,Somewhat concerned,3,Poor,1,36,Not particularly worried,2,A8562J49TRH3C,4
4/28/2020 15:33,Male,Bachelor’s degree,41-50,Self-employed,Married or domestic partnership,03-May,White/Caucasian,Arizona,Arizona,8,3,7,5,8,Extremely effective,5,Strongly agree,1,4-12 weeks,3,Not very concerned,2,Excellent,4,4,Somewhat worried,3,A3QRJFTB5ADGOM,4
4/28/2020 15:33,Female,Bachelor’s degree,21-30,Out of work but not currently looking for work,"Single, never married",03-May,Hispanic/Latino,Texas,Texas,0,2,2,3,5,Somewhat effective,3,Strongly disagree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,6,Not particularly worried,2,AGYSIUYGND0US,4
4/28/2020 15:33,Female,"Some college, no degree",21-30,Employed for wages,"Single, never married",1,Black or African American,GA,Georgia,10,1,10,6,0,Extremely effective,5,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,18,Extremely worried,4,A28TXHXPVNZ0KN,4
4/28/2020 15:33,Male,Associate degree,31-40,Self-employed,Married or domestic partnership,2,White/Caucasian,Delaware,Delaware,5,2,2,4,8,Extremely effective,5,Strongly disagree,5,2-4 weeks,2,Extremely concerned,4,Neutral,2,12,Extremely worried,4,A2ARWUMJ39H4C3,4
4/28/2020 15:33,Male,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Texas,Texas,6,2,2,4,23.5,Somewhat effective,3,Somewhat disagree,4,2-4 weeks,2,Somewhat concerned,3,Good,3,36,Extremely worried,4,A2W0G89O7E9EFO,4
4/28/2020 15:33,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Asian,tn,Tennessee,7,2,3,7,12,Somewhat effective,3,Somewhat disagree,4,4-12 weeks,3,Somewhat concerned,3,Good,3,7,Somewhat worried,3,A84KYYIRZ3K00,4
4/28/2020 15:34,Male,Bachelor’s degree,21-30,A homemaker,"Single, never married",03-May,White/Caucasian,ALASKA,Alaska,5,5,5,5,5,Not so effective,2,Somewhat agree,2,2-4 weeks,2,Somewhat concerned,3,Good,3,5,Somewhat worried,3,A3H37SWQGL2E6O,4
4/28/2020 15:34,Female,Master’s degree,31-40,Employed for wages,"Single, never married",1,White/Caucasian,California,California,7,2,3,2,8,Very effective,4,Somewhat disagree,4,2-4 weeks,2,Extremely concerned,4,Good,3,2,Somewhat worried,3,A34IKX5MIASED3,4
4/28/2020 15:34,Prefer not to say,Bachelor’s degree,21-30,Self-employed,"Single, never married",2,Asian,Connecticut,Connecticut,8,1,10,13,24,Extremely effective,5,Strongly agree,1,4-12 weeks,3,Extremely concerned,4,Poor,1,15,Not particularly worried,2,A2D522C4MOFNOF,4
4/28/2020 15:35,Female,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,la,Louisiana,1,2,3,2,4,Somewhat effective,3,Neither agree nor disagree,3,4-12 weeks,3,Not very concerned,2,Good,3,6,Extremely worried,4,A37KUCVO09R832,4
4/28/2020 15:35,Female,Associate degree,41-50,Self-employed,Married or domestic partnership,2,White/Caucasian,Washington State,Washington,6,2,12,3,12,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Somewhat worried,3,A3JLF0PPPYHS4N,4
4/28/2020 15:35,Male,High school diploma or equivalent,31-40,Self-employed,Married or domestic partnership,03-May,White/Caucasian,Louisiana,Louisiana,6,1,1,8,10,Somewhat effective,3,Strongly disagree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,24,Somewhat worried,3,A2INXY39KBM92F,4
4/28/2020 15:36,Female,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Asian,CA,California,8,2,10,2,5,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,10,Somewhat worried,3,A2ZQCHONMAJZF,4
4/28/2020 15:36,Male,Bachelor’s degree,60+,Self-employed,Married or domestic partnership,03-May,White/Caucasian,PA,Pennsylvania,10,5,15,5,15,Extremely effective,5,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Excellent,4,4,Extremely worried,4,A132ZUH96A11A,4
4/28/2020 15:38,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,california,California,15,2,3,4,8,Extremely effective,5,Strongly disagree,5,More than 12 weeks,4,Somewhat concerned,3,Neutral,2,5,Extremely worried,4,A3B20DD6Y5ORPB,4
4/28/2020 15:38,Female,Bachelor’s degree,31-40,Out of work but not currently looking for work,Widowed,2,Native Hawaiian or Other Pacific Islander,addis,USA,7,5,2,2,4,Not so effective,2,Somewhat agree,2,2-4 weeks,2,Somewhat concerned,3,Poor,1,5,Somewhat worried,3,A2NBXA9IMLK8CX,4
4/28/2020 15:38,Female,Master’s degree,21-30,Employed for wages,Married or domestic partnership,2,White/Caucasian,IL,Illinois,4,2,6,3,6,Extremely effective,5,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,18,Somewhat worried,3,ASVU8IUWURJTW,4
4/28/2020 15:38,Female,Master’s degree,21-30,A student,Married or domestic partnership,2,White/Caucasian,FL,Florida,0,1,2,3,5,Somewhat effective,3,Strongly disagree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,36,Extremely worried,4,A3CI73EFDLS3OF,4
4/28/2020 15:38,Male,Associate degree,31-40,Employed for wages,"Single, never married",03-May,White/Caucasian,Nebraska,Nebraska,8,1,1,4,3,Very effective,4,Strongly disagree,5,2-4 weeks,2,Extremely concerned,4,Poor,1,18,Somewhat worried,3,A2GTJ0BD4CG1A2,4
4/28/2020 15:39,Female,Bachelor’s degree,31-40,Employed for wages,Divorced,03-May,White/Caucasian,Michigan,Michigan,8,1,4,4,8,Very effective,4,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Neutral,2,6,Extremely worried,4,A3T9WZOUQGE2UW,4
4/28/2020 15:39,Male,Associate degree,21-30,Self-employed,"Single, never married",1,White/Caucasian,Florida,Florida,4,2,5,6,0,Somewhat effective,3,Somewhat disagree,4,More than 12 weeks,4,Somewhat concerned,3,Poor,1,36,Extremely worried,4,A39Y2UOHEAD0DT,4
4/28/2020 15:39,Female,"Some college, no degree",31-40,Self-employed,"Single, never married",1,White/Caucasian,California ,California,5,1,22,8,12,Very effective,4,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Good,3,4,Extremely worried,4,A1V32PABM8W3KZ,4
4/28/2020 15:40,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,Black or African American,MN,Minnesota,5,8,10,5,10,Very effective,4,Somewhat disagree,4,2-4 weeks,2,Extremely concerned,4,Poor,1,9,Extremely worried,4,A8TIL9U6YHG5,4
4/28/2020 15:41,Female,Master’s degree,41-50,Employed for wages,"Single, never married",1,Black or African American,Pennsylvania,Pennsylvania,9,2,2,6,0,Extremely effective,5,Strongly disagree,5,2-4 weeks,2,Extremely concerned,4,Poor,1,36,Extremely worried,4,ANCCKNF1DKRZO,4
4/28/2020 15:43,Male,"Some college, no degree",21-30,Self-employed,"Single, never married",03-May,Hispanic/Latino,CA,California,4,1,2,12,8,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Extremely worried,4,A1S5KQVM900NE,4
4/28/2020 15:43,Male,Bachelor’s degree,31-40,Employed for wages,"Single, never married",03-May,Asian,PA,Pennsylvania,8,1,0,2,1,Extremely effective,5,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Good,3,4,Somewhat worried,3,A1153ZIEQX0ZJ8,4
